44367|Earth Observation|Optical Imaging|Commercial|BlackSky Global|56|Electron|Third of a planned 60-satellite constellation.
44499|Earth Observation|Optical Imaging|Commercial|BlackSky Global|56|Electron|
55983|Earth Observation|Optical Imaging|Commercial|BlackSky Global||Electron|
46088|Earth Observation|Optical Imaging|Commercial|BlackSky Global|56|Falcon 9|
46089|Earth Observation|Optical Imaging|Commercial|BlackSky Global|56|Falcon 9|
47971|Earth Observation|Optical Imaging|Commercial|BlackSky Global|56|Electron|
41787|Earth Observation|Optical Imaging|Commercial|BlackSky Global|44|PSLV|First of two testbeds for a 60-satellite earth-observing constellation.
42907|Communications||Military/Commercial|Ministry of Defense|3000|Proton|First military/commercial satellite totally designed and built by ISS Reshetnev.
43432|Communications||Military/Commercial|Ministry of Defense|3000|Proton|
43867|Communications||Military/Commercial|Ministry of Defense|3000|Proton|
44457|Communications||Military/Commercial|Ministry of Defense|3000|Proton|
44105|Technology Development||Commercial|NanoAvionics|10|PSLV|Will test unspecified "patented technologies" in space for AST & Science of Texas.
53808|Communications||Commercial|AST SpaceMobile|1500|Falcon 9|First of a constellation that will directly connect cell phones to satellite.
26469|Communications||Commercial|Embratel Star One|2495|Ariane 44LP|28 C-band; voice and video communications to all of South America.
48876|Earth Observation|Signals Intelligence|Government|Ministry of Defense|10|LauncherOne|Dutch military's first satellite. Demonstrate that small satellites like BRIK 2 can support information and communications applications for the military.
43813|Technology Development||Commercial|SpaceQuest, Ltd.|4|Falcon 9|Built to test Myriota's IoT network advances.
41591|Communications||Commercial|Bank Rakyat Indonesia (BRI)|3540|Ariane 5 ECA|First satellite owned and operated by a bank. Will expand secure banking communications to almost 60 million customers across the Indonesia archipelago.
40020|Space Science||Civil|University of Toronto, Institute for Aerospace Studies|10|Dnepr|Canadian contribution to the BRITE (Bright Target Explorer) mission, developedby a consoritum of Canadian, Austrian and Polish institutes. It will study the brightest stars in the Milky Way galaxy.
40119|Space Science||Government|BRITE Consortium|10|Long March 2B|Second Polish contribute to the BRITE mission.
44495|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|8|Electron|Maritime surveillance by spectrum monitoring.
46941|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|8|Electron|
46943|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|8|Electron|
49066|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|8|Vega|Maritime surveillance by spectrum monitoring.
52422|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|8|Electron|
52174|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|10|Falcon 9|Maritime surveillance by spectrum monitoring.
55011|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|10|Falcon 9|
56185|Earth Observation|Maritime Surveillance|Commercial|UnseenLabs|10|Falcon 9|
56179|Technology Development||Commercial|AstroForge|10|Falcon 9|Technology development for asteroid mining
32019|Communications||Commercial|Broadcasting Satellite System Corp.|1980|Ariane 5 ECA|Twelve 130W Ku-band transponders; HD TV.
37207|Communications||Commercial|Broadcasting Satellite System Corp.|2060|Ariane 5 ECA|Broadcast 130W Ku-band transponders.
37776|Communications||Commercial|Broadcasting Satellite System Corp./Sky Perfect JSAT Corporation|2910|Ariane 5 ECA|Co-owned by two companies.
42951|Communications||Commercial|Broadcasting Satellite System Corp.|3520|Ariane 5|24 Ku-band transponders. Will provide HD, 4K and 8K Ultra HD television broadcasts over Japan.
46112|Communications||Commercial|Broadcasting Satellite System Corp.|3520|Ariane 5|Will be used initially as backup for the Olympic Games.
43014|Technology Development||Military/Civil|Defence Science and Technology Group/University of New South Wales|4|Delta 2|Calibrate over-the-horizon radars used by the Australian military and put Australia back into space.
44312|Earth Observation|Meteorology|Government|China Academy of Space Technology (CAST)||Long March 11|Measure wind speeds over the ocean.
44314|Earth Observation|Meteorology|Government|China Academy of Space Technology (CAST)||Long March 11|
40014|Technology Development||Commercial|Satellogic S.A.|25|Dnepr|Technological demonstration of a platform of small satellite for Earth observation that the company plans to put into orbit to provide a commercial service at a global level.
42801|Communications||Commercial|Bulsatcom|3669|Falcon 9|Bulgaria's first communications satellite.
47320|Technology Development||Government/Civil|Capital Technology University|4|LauncherOne|Primary payload, TrapSat, is tackling the issue of space debris by using aerogel to capture and profile orbiting microdebris.
29108|Earth Science||Government|Centre National d'Etudes Spatiales (CNES)/NASA|587|Delta 2|
32790|Technology Development||Government/Civil|University of Toronto, Institute for Aerospace Studies|7|PSLV C9|Will downlink telemetry.
40055|Technology Development||Government/Civil|University of Toronto, Institute for Aerospace Studies|15|PSLV-CA|
40056|Technology Development||Government/Civil|University of Toronto, Institute for Aerospace Studies|15|PSLV-CA|Demonstrate formation flying by a pair of nanosatellites
41788|Technology Development||Government/Civil|University of Toronto, Institute for Aerospace Studies|15|PSLV|Technology development mission validating a deorbit drag sail.
47309|Technology Development||Civil|University of Louisiana at Lafayette|1|LauncherOne|Will carry SmartPhone Cubesat Classroom
55910|Earth Observation|Radar Imaging (SAR)|Commercial|Capella Space|112|Electron|
48605|Earth Observation|Radar Imaging (SAR)|Commercial|Capella Space|100|Falcon 9|
51072|Earth Observation|Radar Imaging (SAR)|Commercial|Capella Space|112|Falcon 9|
51071|Earth Observation|Radar Imaging (SAR)|Commercial|Capella Space|112|Falcon 9|
55909|Earth Observation|Radar Imaging (SAR)|Commercial|Capella Space|112|Electron|
28649|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|1560|PSLV C6|Remote sensing and mapping, land use, forest cover, river flow assessments.
29710|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|680|PSLV C7|Remote sensing and mapping; panchromatic images at one-meter resolution to be used for civil planning "and other cartographic needs."
32783|Earth Observation|Optical Imaging|Military|Indian Space Research Organization (ISRO)|680|PSLV C9|Military version of CartoSat 2; dedicated satellite for the Indian armed forces.
36795|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|694|PSLV|Resource mapping, urban planning, transportation studies, water monitoring, and crop inventories.
41599|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|727|PSLV XL|Lower orbit for military application.
41948|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|714|PSLV XL|Resource mapping, urban planning, transportation studies, water monitoring, and crop inventories.
42767|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|712|PSLV|Resource mapping, urban planning, transportation studies, water monitoring, and crop inventories.
43111|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|712|PSLV|Resource mapping, urban planning, transportation studies, water monitoring, and crop inventories.
44804|Earth Observation|Optical Imaging|Government|Indian Space Research Organization (ISRO)|1625|PSLV|Most advanced earth observation satellite developed by India.
47932|Earth Observation|Multispectral Imaging|Government|Korea Aerospace Research Institute (KARI)|500|Soyuz-2.1a|Provide high-resolution color and multispectral imagery of the Earth.
39265|Earth Science||Government|Canadian Space Agency|490|Falcon 9|Study the effect of solar storms on radio communications, satellite navigation and other ground-based technologies.
43339|Communications||Military|US Air Force||Atlas 5|Air Force’s Continuous Broadcast Augmenting SATCOM
55263|Communications||Military|US Air Force|3200|Falcon Heavy|Air Force's Continuous Broadcast Augmenting SATCOM-2
40336|Earth Observation|Optical Imaging|Government|China National Space Administration (CNSA)/National Institute for Space Research (Brazil)|1980|Long March 4B|Carrying a range of Earth observation sensors.
44883|Earth Observation|Optical Imaging|Government|China National Space Administration (CNSA)/National Institute for Space Research (Brazil)|1980|Long March 4B|Better resolution; new generation
40718|Technology Development||Commercial|Surrey Satellite Technology Ltd.|91|PSLV|Demonstrate earth observation techniques.
43115|Technology Development||Commercial|Earth-i/Surrey Satellite Technology Ltd.||PSLV|Pathfinder mission for the Earth-i constellation of high-resolution video and still imaging satellites
42769|Technology Development|Optical Imaging|Commercial|Canon Electronics|3|PSLV|Create a high-resolution Earth-imaging system by combining a Cassegrain telescope with a conventional Canon image sensor found in the firm’s EOS product line.
46818|Technology Demonstration|Optical Imaging|Commercial|Canon Electronics|36|Electron|2 year demonstration mission on three types of cameras.
41850|Technology Development||Military|Air Force Research Laboratory|3|Atlas 5|
43809|Communications||Commercial|Fleet Space Technologies|4|PSLV|Test cubesat.
43722|Technology Development||Commercial|Fleet Space Technologies|4|Falcon 9|Demonstration of IoT technologies.
43636|Technology Development||Commercial|Beijing Future Navigation Technology Co. Ltd.|100|Kuaizhou|Demonstration satellite for network to augment navigation services.
43853|Space Science||Government|NASA Goddard Space Flight Center|4|Electron|High energy particle measurement in Earth's radiation belt.
49464|Earth Observation|Electronic Intelligence|Military|Ministry of Armed Forces|400|Vega|Will collect information on radio frequency and radar installations for the French military.
49465|Earth Observation|Electronic Intelligence|Military|Ministry of Armed Forces|400|Vega|Will collect information on radio frequency and radar installations for the French military.
49466|Earth Observation|Electronic Intelligence|Military|Ministry of Armed Forces|400|Vega|Will collect information on radio frequency and radar installations for the French military.
49261|Technology Development||Military|Defense Innovation Unit/Cesium Astro|10|Atlas 5|Cesium plans to demonstrate the performance of its Ka-band active phased array, software-defined radio and single-board computer, a device about the size of a credit card.
49262|Technology Development||Military|Defense Innovation Unit/Cesium Astro|10|Atlas 5|Cesium plans to demonstrate the performance of its Ka-band active phased array, software-defined radio and single-board computer, a device about the size of a credit card.
43662|Earth Observation|Meteorology|Government|China National Space Administration (CNSA)/National Centre for Space Studies (CNES)|700|Long March 2C|Joint mission of the Chinese (CNSA) and French (CNES) space agencies with goal of monitoring ocean surface winds and waves and providing information on related ocean and atmospheric science and applications.
47956|Technology Development||Commercial|TELNET Holding|3|Soyuz-2.1a|Designed to transmit data from connected objects (Internet of connected objects -idO or IoT).
25867|Space Science||Government|National Aeronautics and Space Administration (NASA) Goddard Space Flight Center|4742|Space Shuttle (STS 93)|X-ray astronomy.
